Name,RA,Dec,Con,OT,Mag,Diam,Other
NGC 7707,353.714250,44.303920,AND,GX,14.55,1.349,E-S0
NGC 7760,357.299550,30.983060,PEG,GX,14.65,1.148,E
NGC 3747,173.129100,74.378360,DRA,GX,16.18,0.479,
NGC 67,4.550850,30.055420,AND,GX,16.47,0.490,
NGC 5461,210.922350,54.317950,UMA,GX,14.38,1.622,
NGC 704B,28.157850,36.123690,AND,GX,nan,nan,
NGC 6582,272.757600,49.911820,HER,GX,15.54,0.759,E-S0
NGC 4676,191.544300,30.726860,COM,GX,nan,nan,
NGC 317,14.415900,43.796400,AND,GX,nan,nan,
NGC 1077,41.507100,40.091700,PER,GX,nan,nan,
NGC 4837,194.202900,48.297350,CVN,GX,14.40,nan,
NGC 6088,242.681250,57.464400,DRA,GX,nan,nan,
NGC 2474,119.495550,52.857260,LYN,GX,14.09,1.148,E
NGC 3394,162.666000,65.727210,UMA,GX,13.43,1.778,Sc
NGC 3286,159.088500,58.620170,UMA,GX,14.31,1.349,E
NGC 3214,155.786550,57.039090,UMA,GX,14.97,1.072,S0-a
NGC 4135,182.286750,44.003190,CVN,GX,14.80,0.759,SABb
NGC 6319,257.433600,62.973070,DRA,GX,14.32,1.175,E
NGC 5697,219.133500,41.685830,BOO,GX,14.68,1.000,Sc
NGC 3008,147.392700,44.102700,UMA,GX,15.18,0.759,S0-a
NGC 5093,199.907550,40.386140,CVN,GX,14.44,1.148,SBa
NGC 4358,185.989500,58.380640,UMA,GX,16.31,0.407,E
NGC 3374,162.004350,43.186530,UMA,GX,14.54,1.230,Sc
NGC 6038,240.668850,37.359490,CRB,GX,14.26,1.202,Sc
NGC 6129,245.430450,37.996130,CRB,GX,14.66,0.933,E
NGC 5821,224.748600,53.923240,BOO,GX,14.66,1.479,Sc
NGC 3740,174.051300,59.976500,UMA,GX,14.82,1.259,Sb
NGC 5779,223.039800,55.899420,DRA,GX,15.53,0.724,S0
NGC 6159,246.855150,42.679730,HER,GX,14.65,1.514,E-S0
NGC 5787,223.815000,42.506830,BOO,GX,14.02,1.148,S0-a
NGC 5902,228.593250,50.329640,BOO,GX,14.72,1.259,S0-a
NGC 5934,232.053150,42.929920,BOO,GX,14.44,0.617,SBa
NGC 5683,218.718600,48.661920,BOO,GX,15.74,0.575,S0-a
NGC 4732,192.529500,52.850080,UMA,GX,14.83,1.202,E
NGC 5695,219.342300,36.567840,BOO,GX,13.68,1.000,SBab
NGC 2692,134.241750,52.065980,UMA,GX,13.96,1.259,Sab
NGC 6196,249.474600,36.073070,HER,GX,13.94,1.148,E-S0
NGC 2785,138.813000,40.917930,LYN,GX,14.63,1.445,SBm
NGC 1012,39.812400,30.151670,ARI,GX,13.21,2.089,S0-a
NGC 1184,49.187550,80.793380,CEP,GX,13.06,3.548,S0-a
NGC 3738,173.953350,54.524440,UMA,GX,11.55,2.239,I
NGC 4190,183.435300,36.633250,CVN,GX,13.85,1.549,IB
NGC 4205,183.731400,63.782800,DRA,GX,13.71,1.660,SBc
NGC 4512,188.141100,63.877680,DRA,GX,15.94,1.514,Sd
NGC 4509,188.277450,32.091340,CVN,GX,14.44,0.661,Sb
NGC 4521,188.198550,63.939210,DRA,GX,13.05,2.570,S0-a
NGC 3294,159.067650,37.324650,LMI,GX,12.14,3.090,SABc
NGC 4861,194.757600,34.860820,CVN,GX,12.86,3.802,Sm
NGC 3442,163.283700,33.910360,LMI,GX,13.84,0.550,Sab
NGC 3448,163.664250,54.305110,UMA,GX,12.41,2.951,S?
NGC 5486,211.854000,55.103010,UMA,GX,14.18,1.349,SABm
NGC 5624,216.646950,51.585290,BOO,GX,14.12,1.023,I
NGC 5789,224.149050,30.234420,BOO,GX,14.02,1.148,SBd
NGC 6207,250.765500,36.832320,HER,GX,11.86,3.467,Sc
NGC 7320,339.014250,33.948160,PEG,GX,13.21,2.570,Scd
NGC 2782,138.521100,40.113730,LYN,GX,12.32,3.236,SABa
NGC 2820A,140.375250,64.238660,UMA,GX,15.44,0.479,Sa
NGC 2844,140.449800,40.151040,LYN,GX,13.69,1.778,Sa
NGC 2968,145.800000,31.928710,LEO,GX,12.74,2.455,Sa
NGC 3488,165.348150,57.677660,UMA,GX,13.98,1.514,Sc
NGC 3752,173.134200,74.627540,DRA,GX,13.73,1.622,SABa
NGC 3796,175.129650,60.298920,UMA,GX,13.32,1.445,E-S0
NGC 3896,177.234750,48.674770,UMA,GX,13.23,1.380,SBa
NGC 4051,180.790350,44.531210,UMA,GX,10.79,4.898,SABb
NGC 4108B,181.798200,67.235230,DRA,GX,14.66,1.318,Scd
NGC 4248,184.457850,47.409150,CVN,GX,13.16,1.995,SBm
NGC 5311,207.233550,39.985210,CVN,GX,13.39,1.995,S0-a
NGC 6217,248.163450,78.198190,UMI,GX,11.89,2.239,Sbc
NGC 6763,286.404450,63.933970,DRA,GX,14.12,1.549,S0-a
NGC 5278,205.415100,55.670780,UMA,GX,13.75,0.759,Sb
NGC 6109,244.418850,35.004160,CRB,GX,13.89,1.023,E
NGC 3870,176.485800,50.199800,UMA,GX,13.49,1.023,S0-a
NGC 7331,339.267300,34.415620,PEG,GX,10.20,9.333,Sbc
NGC 5982,234.665850,59.355870,DRA,GX,11.98,3.090,E
NGC 6412,262.406400,75.704320,DRA,GX,12.38,2.138,SABc
NGC 6503,267.360450,70.144330,DRA,GX,10.86,5.888,Sc
NGC 5353,208.361400,40.283140,CVN,GX,12.00,2.399,S0
NGC 5422,210.175200,55.164450,UMA,GX,12.82,2.818,S0-a
NGC 5297,206.598600,43.872220,CVN,GX,12.40,3.715,Sc
NGC 4589,189.354300,74.191860,DRA,GX,11.71,2.951,E
NGC 4111,181.762650,43.065650,CVN,GX,11.67,1.778,S0-a
NGC 4291,185.073750,75.370940,DRA,GX,12.38,1.950,E
NGC 3516,166.697850,72.568540,UMA,GX,12.54,1.905,S0
NGC 3656,170.911200,53.842130,UMA,GX,13.45,1.479,S?
NGC 2332,107.392500,50.182280,LYN,GX,13.90,1.738,S0
NGC 750,29.386350,33.209200,TRI,GX,13.11,1.479,E
NGC 751,29.386950,33.203670,TRI,GX,13.46,1.622,E
NGC 890,35.504100,33.266080,TRI,GX,12.85,1.096,E-S0
NGC 375,16.774500,32.348110,PSC,GX,15.31,0.479,E
NGC 705,28.173300,36.143860,AND,GX,14.52,1.445,S0-a
NGC 712,28.285050,36.819860,AND,GX,14.10,1.072,S0
NGC 499,20.798100,33.460410,PSC,GX,13.32,1.698,E-S0
NGC 447,18.906600,33.067640,PSC,GX,15.07,2.188,S0-a
NGC 399,17.246700,32.634210,PSC,GX,14.52,1.122,Sa
NGC 407,17.652450,33.126500,PSC,GX,14.30,1.995,S0-a
NGC 3945,178.306950,60.675590,UMA,GX,11.70,5.495,S0-a
NGC 483,20.484750,33.520970,PSC,GX,14.12,0.871,Sb
NGC 472,20.119500,32.709450,PSC,GX,14.39,0.891,Sb
NGC 5966,233.967150,39.768960,BOO,GX,13.15,1.514,E
NGC 394,17.108400,33.148080,PSC,GX,14.77,0.646,S0
NGC 468,19.951800,32.768000,PSC,GX,15.29,0.851,S0-a
NGC 431,18.519300,33.703770,AND,GX,14.07,1.148,S0
NGC 1281,50.025450,41.630050,PER,GX,14.53,0.776,E
NGC 374,16.773900,32.795070,PSC,GX,14.27,1.288,S0-a
NGC 5354,208.361400,40.302750,CVN,GX,12.34,3.020,S0
NGC 4062,181.015950,31.895820,UMA,GX,11.90,4.169,SABc
NGC 4256,184.679400,65.898290,DRA,GX,12.68,3.890,Sb
NGC 4100,181.535700,49.582770,UMA,GX,11.71,4.571,Sbc
NGC 4525,188.463000,30.277530,COM,GX,13.23,1.995,Sc
NGC 4534,188.522550,35.518420,CVN,GX,13.21,2.754,SABd
NGC 4800,193.657350,46.531150,CVN,GX,12.33,1.660,Sb
NGC 5205,202.515000,62.511540,UMA,GX,13.57,1.585,SBbc
NGC 6395,261.630300,71.096300,DRA,GX,13.01,2.239,SBc
NGC 6323,258.325350,43.782500,HER,GX,14.73,1.202,SBab
NGC 3625,170.130450,57.781410,UMA,GX,14.05,1.905,Sb
NGC 3811,175.319400,47.690830,UMA,GX,12.94,2.042,SBc
NGC 3850,176.398350,55.886870,UMA,GX,14.52,1.698,Sc
NGC 3972,178.937850,55.320720,UMA,GX,12.98,3.631,SABb
NGC 3953,178.454250,52.326690,UMA,GX,10.48,6.166,Sbc
NGC 3985,179.175600,48.333950,UMA,GX,13.13,1.047,Sm
NGC 4144,182.493600,46.457330,UMA,GX,12.05,5.248,SABc
NGC 4242,184.375650,45.619200,CVN,GX,11.59,3.802,Sd
NGC 4391,186.328200,64.933520,DRA,GX,13.74,1.259,E-S0
NGC 4460,187.189800,44.864200,CVN,GX,12.46,3.890,S0-a
NGC 4618,190.387050,41.150940,CVN,GX,11.31,3.548,SBm
NGC 4704,192.193350,41.921280,CVN,GX,14.53,1.000,SBbc
NGC 5002,197.659200,36.634390,CVN,GX,14.69,1.380,Sm
NGC 5014,197.880300,36.282040,CVN,GX,13.48,2.089,Sa
NGC 5112,200.485050,38.734680,CVN,GX,12.64,3.020,SBc
NGC 5005,197.734500,37.059120,CVN,GX,10.54,4.786,SABb
NGC 5290,206.329800,41.712460,CVN,GX,13.29,3.236,Sbc
NGC 5301,206.602650,46.107180,CVN,GX,13.33,3.981,SBc
NGC 5320,207.584850,41.366190,CVN,GX,13.36,1.820,SABc
NGC 5273,205.535100,35.654370,CVN,GX,12.53,2.291,S0
NGC 5240,203.979900,35.588250,CVN,GX,13.82,1.820,SBc
NGC 5477,211.388700,54.460890,UMA,GX,14.37,1.096,Sm
NGC 5520,213.095100,50.348450,BOO,GX,13.31,1.622,Sb
NGC 5526,213.473550,57.771420,UMA,GX,14.54,1.096,Sbc
NGC 5529,213.892050,36.226670,BOO,GX,12.79,5.754,SABc
NGC 5448,210.708450,49.172660,UMA,GX,12.12,3.802,Sa
NGC 5474,211.256250,53.662270,UMA,GX,11.48,2.399,Sc
NGC 5698,219.311250,38.454240,BOO,GX,13.93,1.738,Sb
NGC 5678,218.023350,57.921430,DRA,GX,12.31,2.951,SABb
NGC 5777,222.824400,58.978060,DRA,GX,14.13,2.951,Sb
NGC 5772,222.912000,40.599200,BOO,GX,13.83,1.380,Sb
NGC 5720,219.638700,50.815290,BOO,GX,14.45,1.905,SBb
NGC 4157,182.767950,50.484960,UMA,GX,12.09,6.166,SABb
NGC 4145,182.506350,39.883870,CVN,GX,11.80,4.677,Scd
NGC 5346,208.257900,39.580750,CVN,GX,14.76,1.549,SABc
NGC 48,3.509250,48.234860,AND,GX,14.83,1.349,SABb
NGC 29,2.695350,33.352830,AND,GX,13.42,1.380,Sbc
NGC 634,24.577650,35.364870,TRI,GX,13.85,1.778,Sa
NGC 537,21.336600,34.024990,AND,GX,13.50,2.512,Sbc
NGC 668,26.594550,36.460080,AND,GX,13.74,1.202,Sb
NGC 783,30.277500,31.882370,TRI,GX,13.07,1.380,Sc
NGC 801,30.937350,38.258870,AND,GX,13.95,2.754,Sc
NGC 769,29.899500,30.909910,TRI,GX,13.36,0.851,Sc
NGC 911,36.426600,41.956250,AND,GX,13.95,1.698,E
NGC 973,38.583600,32.505620,TRI,GX,13.80,3.311,Sb
NGC 1058,40.875450,37.341100,PER,GX,11.96,2.455,Sc
NGC 1003,39.819450,40.872630,PER,GX,12.09,3.467,Sc
NGC 1171,45.995850,43.398250,PER,GX,13.50,1.778,Sc
NGC 1485,61.266450,70.996610,CAM,GX,13.44,2.239,Sb
NGC 1530,65.862900,75.295560,CAM,GX,12.51,1.820,SBb
NGC 1961,85.519950,69.378660,CAM,GX,11.79,4.467,SABb
NGC 2273A,100.029300,60.080640,LYN,GX,13.44,1.995,SABc
NGC 2347,109.016250,64.710790,CAM,GX,13.31,1.660,Sb
NGC 2389,112.269300,33.860970,GEM,GX,13.39,1.549,SABc
NGC 2366,112.225350,69.214960,CAM,GX,11.57,4.365,IB
NGC 2523,123.750300,73.578940,CAM,GX,12.64,2.818,Sbc
NGC 2591,129.356400,78.026410,CAM,GX,12.90,2.951,Sc
NGC 2633,132.019350,74.098780,CAM,GX,12.86,2.291,Sb
NGC 2748,138.429300,76.475330,CAM,GX,12.39,2.630,Sbc
NGC 2938,144.599100,76.319610,DRA,GX,14.38,1.230,Sc
NGC 2976,146.814600,67.916260,UMA,GX,10.81,5.754,Sc
NGC 2985,147.592200,72.279030,UMA,GX,11.21,3.631,Sab
NGC 3057,151.413600,80.285690,DRA,GX,13.59,1.445,Sd
NGC 3194,154.416150,74.347390,DRA,GX,14.04,1.202,Sbc
NGC 3252,158.596350,73.765010,DRA,GX,14.10,1.862,SBcd
NGC 3264,158.081850,56.083860,UMA,GX,12.61,2.089,Sd
NGC 2337,107.556600,44.457310,LYN,GX,13.17,2.188,IB
NGC 3432,163.129350,36.619150,LMI,GX,11.66,7.413,SBm
NGC 3804,175.225200,56.202200,UMA,GX,13.89,2.042,SABc
NGC 3726,173.338200,47.029080,UMA,GX,10.68,5.248,Sc
NGC 4013,179.630700,43.946810,UMA,GX,12.39,4.898,SABb
NGC 4386,186.117900,75.528890,DRA,GX,12.66,2.512,S0
NGC 5440,210.754350,34.757960,CVN,GX,13.27,2.818,Sa
NGC 5608,215.824950,41.776040,BOO,GX,14.03,1.660,IB
NGC 5832,224.440200,71.682370,UMI,GX,13.57,1.862,Sb
NGC 6248,251.591700,70.358770,DRA,GX,14.29,1.230,SBc
NGC 6236,251.144850,70.780360,DRA,GX,13.03,1.820,SABc
NGC 6255,253.699050,36.501290,HER,GX,13.66,3.090,SBc
NGC 6585,273.090750,39.632960,HER,GX,13.72,1.995,Sbc
NGC 6651,276.082050,71.601860,DRA,GX,13.88,1.349,Sbc
NGC 6643,274.943100,74.568390,DRA,GX,11.76,3.311,Sc
NGC 6685,279.994350,39.981760,LYR,GX,14.72,0.955,E-S0
NGC 6695,280.677900,40.366990,LYR,GX,14.39,1.202,SBb
NGC 6662,278.546700,32.064580,LYR,GX,14.70,1.660,Sab
NGC 6792,290.239200,43.132420,LYR,GX,13.26,2.089,SBb
NGC 6796,290.378850,61.145980,DRA,GX,13.50,1.738,Sbc
NGC 6801,291.899100,54.372890,CYG,GX,14.59,1.349,Sc
NGC 6911,304.909800,66.728360,DRA,GX,15.15,1.820,SBb
NGC 6916,305.887800,58.344030,CYG,GX,15.21,1.660,SBbc
NGC 7250,334.574250,40.562420,LAC,GX,13.20,2.138,Scd
NGC 7264,335.557500,36.386970,LAC,GX,14.60,1.995,Sb
NGC 7292,337.108800,30.291370,PEG,GX,13.06,1.820,I
NGC 2424,115.163700,39.233280,LYN,GX,13.62,3.388,Sb
NGC 2683,133.172850,33.422500,LYN,GX,9.99,9.550,Sb
NGC 2537,123.311250,45.990120,LYN,GX,12.27,2.089,SBm
NGC 4163,183.037800,36.168500,CVN,GX,13.70,1.660,I
NGC 2805,140.084850,64.102970,UMA,GX,11.79,3.388,SABc
NGC 4068,181.008150,52.588780,UMA,GX,13.07,1.905,I
NGC 5107,200.354100,38.536970,CVN,GX,13.88,1.698,SBcd
NGC 3683A,172.298850,57.132310,UMA,GX,12.95,2.042,Sc
NGC 5785,223.367850,52.076200,BOO,GX,13.84,2.455,Sc
NGC 2403,114.214200,65.602420,CAM,GX,8.83,19.953,SABc
NGC 3879,176.705850,69.383640,DRA,GX,13.65,2.042,Sd
NGC 2268,108.572700,84.382250,CAM,GX,12.27,2.138,Sbc
NGC 3077,150.828600,68.734110,UMA,GX,10.63,5.248,S?
NGC 2710,134.951550,55.706310,UMA,GX,13.74,2.042,SBb
NGC 2816,136.889850,60.479440,UMA,GX,12.08,2.884,Sc
NGC 3320,159.902100,47.397930,UMA,GX,12.96,1.950,Sc
NGC 3319,159.789450,41.686760,UMA,GX,11.77,3.631,SBc
NGC 4120,182.129250,69.544890,DRA,GX,14.25,1.585,Sc
NGC 4142,182.375700,53.104710,UMA,GX,13.92,1.778,SBcd
NGC 4288,185.158950,46.291710,CVN,GX,13.30,1.698,SBcd
NGC 3735,173.988750,70.535630,DRA,GX,12.34,3.548,Sc
NGC 3733,173.756700,54.850500,UMA,GX,12.97,3.388,SABc
NGC 3893,177.159150,48.710770,UMA,GX,10.82,2.692,SABc
NGC 5963,233.366100,56.559720,DRA,GX,13.04,3.162,SABb
NGC 5981,234.472350,59.392090,DRA,GX,13.89,2.754,SBbc
NGC 5585,214.950750,56.729390,UMA,GX,11.39,4.266,SABc
NGC 5673,217.878900,49.958840,BOO,GX,12.99,2.344,Sc
NGC 6675,279.360450,40.057830,LYR,GX,13.46,1.318,Sbc
NGC 6239,252.520650,42.739730,HER,GX,12.89,2.291,SBb
NGC 4026,179.854650,50.961680,UMA,GX,11.70,4.365,S0
NGC 495,20.734050,33.470310,PSC,GX,13.69,1.096,S0-a
NGC 296,13.781400,31.542310,PSC,GX,13.10,2.239,Sb
NGC 504,20.866200,33.203970,PSC,GX,14.10,1.549,S0
NGC 452,19.061850,31.033860,PSC,GX,13.69,1.995,SBab
NGC 621,24.204300,35.512220,TRI,GX,14.22,1.122,S0
NGC 891,35.639550,42.347630,AND,GX,10.84,13.183,Sb
NGC 940,37.364550,31.640860,TRI,GX,13.35,1.660,S0
NGC 906,36.317850,42.089620,AND,GX,13.79,1.445,Sab
NGC 278,13.017900,47.550530,CAS,GX,11.49,2.344,SABb
NGC 551,21.919350,37.182890,AND,GX,13.68,1.479,SBbc
NGC 861,33.963000,35.913530,TRI,GX,14.75,1.479,Sb
NGC 925,36.820350,33.579000,TRI,GX,10.59,10.715,Scd
NGC 1067,40.960500,32.511860,TRI,GX,14.56,0.955,SABc
NGC 1235,48.137850,39.318710,PER,GX,14.01,1.514,Sb
NGC 1465,58.383000,32.492800,PER,GX,14.79,1.995,S0-a
NGC 2385,112.116750,33.837750,GEM,GX,15.01,0.933,Sab
NGC 1123,43.213050,42.205130,PER,GX,13.25,1.349,SABb
NGC 1278,49.975800,41.563190,PER,GX,13.61,1.445,E
NGC 2537A,123.420900,45.993750,LYN,GX,16.37,0.550,Sc
NGC 2681,133.386300,51.313760,UMA,GX,11.15,3.981,S0-a
NGC 2684,133.725150,49.160400,UMA,GX,13.71,1.096,SABb
NGC 2740,136.520850,51.735350,UMA,GX,15.18,0.724,SBab
NGC 2892,143.220450,67.617400,UMA,GX,14.36,1.413,E
NGC 3065,150.480450,72.170280,UMA,GX,11.76,1.862,S0
NGC 3622,170.051550,67.241630,UMA,GX,13.63,1.259,Scd
NGC 3835,176.020350,60.119770,UMA,GX,13.20,1.905,Sab
NGC 4183,183.320400,43.698500,CVN,GX,12.85,4.266,Sc
NGC 4545,188.642250,63.525050,DRA,GX,13.35,2.455,Sc
NGC 4675,191.382900,54.737570,UMA,GX,14.85,1.349,SBb
NGC 4814,193.841400,58.344110,UMA,GX,12.83,2.754,Sb
NGC 4964,196.353600,56.322740,UMA,GX,14.04,1.096,SABa
NGC 5001,197.388450,53.494040,UMA,GX,15.41,1.148,SBb
NGC 5229,203.512050,47.915370,CVN,GX,14.48,2.291,SBcd
NGC 5271,205.426650,30.125440,CVN,GX,15.18,0.851,SBa
NGC 5323,206.402250,76.828360,UMI,GX,14.46,1.047,Sab
NGC 5402,209.569050,59.814300,UMA,GX,14.54,1.122,SBc
NGC 5616,216.086400,36.461360,BOO,GX,14.55,2.138,SBbc
NGC 5611,216.019950,33.047470,BOO,GX,13.46,1.349,S0
NGC 5714,219.547950,46.638300,BOO,GX,14.19,2.818,SBc
NGC 5870,226.641000,55.479190,DRA,GX,15.01,1.380,S0
NGC 5918,229.855200,45.880320,BOO,GX,14.01,1.995,Sc
NGC 5950,232.878300,40.430060,BOO,GX,14.61,1.259,SBb
NGC 5985,234.904500,59.331980,DRA,GX,11.96,3.981,Sb
NGC 5974,234.760050,31.759910,CRB,GX,14.67,0.575,Scd
NGC 6068,238.858050,78.996810,UMI,GX,12.73,1.288,SBbc
NGC 6013,238.220250,40.646730,HER,GX,14.43,1.445,SBb
NGC 6155,246.534750,48.366790,HER,GX,13.31,1.318,SBbc
NGC 6177,247.662000,35.056460,HER,GX,14.65,1.622,SBb
NGC 6238,251.819400,62.146970,DRA,GX,14.50,0.676,Sc
NGC 6246,252.470550,55.542550,DRA,GX,14.37,1.380,Sb
NGC 6292,255.764400,61.043910,DRA,GX,14.43,1.318,SABb
NGC 6295,255.813900,60.337770,DRA,GX,15.41,0.977,Sb
NGC 6370,260.854950,56.974440,DRA,GX,14.18,1.318,E
NGC 6434,264.203400,72.088940,DRA,GX,13.09,2.089,Sbc
NGC 6394,262.589250,59.639890,DRA,GX,15.10,1.148,SBb
NGC 6447,266.571900,35.571920,HER,GX,13.72,1.349,SABb
NGC 6493A,267.502950,61.531760,DRA,GX,14.62,1.259,Sab
NGC 6562,271.254150,56.262920,DRA,GX,14.73,1.000,E
NGC 6617,273.510450,61.319500,DRA,GX,15.67,0.891,Sc
NGC 6668,277.665900,67.987030,DRA,GX,13.58,1.862,SABa
NGC 6711,282.253800,47.657890,DRA,GX,13.72,1.023,Sbc
NGC 6764,287.068200,50.933190,CYG,GX,12.78,2.512,SBbc
NGC 7231,333.125400,45.328230,LAC,GX,13.91,1.698,SBa
NGC 7773,358.041150,31.276560,PEG,GX,14.46,1.096,Sbc
NGC 3180,154.543650,41.449720,UMA,GX,16.43,nan,
NGC 2810B,140.493000,71.866810,UMA,GX,13.65,nan,
NGC 4657,191.035200,32.209440,CVN,GX,13.62,nan,
NGC 7320A,339.133950,33.795960,PEG,GX,11.86,nan,
NGC 6472,266.012850,67.630250,DRA,GX,16.09,0.646,
NGC 7805,0.361500,31.433780,PEG,GX,14.20,1.413,S0
NGC 70,4.593900,30.079580,AND,GX,14.35,1.698,Sbc
NGC 4861B,194.885850,34.854170,CVN,GX,nan,nan,
NGC 2289,102.723150,33.478720,GEM,GX,14.25,1.202,S0
NGC 2326A,107.142600,50.631230,LYN,GX,15.45,0.813,Sm
NGC 2314,107.635500,75.326760,CAM,GX,13.12,1.318,E
NGC 2410,113.759400,32.822130,GEM,GX,13.79,2.188,Sb
NGC 2441,117.978150,73.015670,CAM,GX,13.00,1.995,SABb
NGC 2495,120.138150,39.840050,LYN,GX,15.70,0.550,Sd
NGC 2472,119.674650,56.701250,LYN,GX,15.65,0.661,Sab
NGC 2521,122.205750,57.769580,LYN,GX,14.06,0.955,E-S0
NGC 2523B,123.237900,73.563200,CAM,GX,14.70,1.862,Sb
NGC 2551,126.209550,73.411990,CAM,GX,13.10,1.585,S0-a
NGC 2550A,127.166250,73.747960,CAM,GX,13.48,1.585,Sc
NGC 2614,130.699650,72.976440,UMA,GX,13.83,2.042,Sc
NGC 2650,132.493050,70.299500,UMA,GX,14.18,1.380,Sb
NGC 2634,132.105900,73.967110,CAM,GX,12.90,1.698,E
NGC 1159,45.193800,43.162530,PER,GX,14.21,0.479,Sc
NGC 1160,45.305250,44.955420,PER,GX,13.50,2.399,SBc
NGC 1271,49.797000,41.353260,PER,GX,15.11,0.813,S0
NGC 1560,68.204550,71.883080,CAM,GX,12.11,8.318,Scd
NGC 2701,134.773800,53.771660,UMA,GX,12.78,1.950,Sc
NGC 2726,136.235850,59.933040,UMA,GX,13.34,1.549,Sa
NGC 7831,1.831200,32.609180,AND,GX,13.61,1.778,Sb
NGC 914,36.521400,42.143860,AND,GX,13.81,1.549,Sc
NGC 937,37.367100,42.249800,AND,GX,15.12,0.891,Sc
NGC 974,38.607450,32.954440,TRI,GX,14.05,3.162,SABb
NGC 1050,40.648200,34.763440,PER,GX,13.63,1.096,SBa
NGC 1093,42.067350,34.419750,TRI,GX,14.34,1.148,SABa
NGC 7819,1.102050,31.472030,PEG,GX,14.27,1.445,Sb
NGC 147,8.300400,48.508890,CAS,GX,10.60,9.333,E
NGC 379,16.815900,32.520120,PSC,GX,13.81,1.413,S0
NGC 382,16.848900,32.403780,PSC,GX,14.48,0.240,E
NGC 383,16.853850,32.412660,PSC,GX,13.06,2.399,E-S0
NGC 397,17.129550,33.109180,PSC,GX,15.75,0.646,S0
NGC 410,17.745600,33.152230,PSC,GX,12.52,2.344,E
NGC 420,18.040200,32.123140,PSC,GX,13.47,1.380,S0
NGC 512,20.998950,33.907790,AND,GX,13.87,1.445,Sab
NGC 517,21.182850,33.429710,PSC,GX,13.70,1.445,S0
NGC 591,23.380050,35.668190,AND,GX,14.12,1.413,S0-a
NGC 3353,161.343300,55.960370,UMA,GX,13.22,1.349,SABb
NGC 3343,161.542950,73.353000,DRA,GX,14.63,1.349,E
NGC 3381,162.103350,34.711400,LMI,GX,12.99,1.995,SBbc
NGC 3395,162.458850,32.982830,LMI,GX,12.39,1.585,Sc
NGC 3403,163.478550,73.690360,DRA,GX,13.02,2.754,Sbc
NGC 3500,165.464400,75.201390,DRA,GX,14.94,0.871,Sab
NGC 3549,167.737050,53.387780,UMA,GX,12.79,2.630,SBc
NGC 4625A,190.548450,41.252670,CVN,GX,18.60,nan,
NGC 3614A,169.549350,45.716910,UMA,GX,nan,0.692,Sm
NGC 3677,171.573900,46.974120,UMA,GX,13.87,1.479,S0-a
NGC 3729,173.455350,53.125680,UMA,GX,11.72,2.884,Sa
NGC 3770,174.494700,59.616980,UMA,GX,13.71,0.955,SBa
NGC 3813,175.327650,36.546750,UMA,GX,12.28,2.138,Sb
NGC 3917,177.689400,51.824460,UMA,GX,12.53,4.571,Sc
NGC 3949,178.423800,47.858770,UMA,GX,11.37,2.239,Sbc
NGC 4036,180.361650,61.895760,UMA,GX,11.54,4.898,S0
NGC 4108,181.684800,67.162850,DRA,GX,13.05,1.622,Sc
NGC 4096,181.504800,47.478450,UMA,GX,11.10,5.623,SABc
NGC 4127,182.109900,76.804000,CAM,GX,13.55,1.514,Sc
NGC 4156,182.707800,39.472100,CVN,GX,13.98,1.122,Sb
NGC 4238,184.232550,63.409920,DRA,GX,14.23,1.738,SABc
NGC 4250,184.359750,70.802450,DRA,GX,13.15,1.862,S0-a
NGC 4395,186.453750,33.546770,CVN,GX,10.84,4.169,Sm
NGC 4500,187.842300,57.964670,UMA,GX,13.12,1.514,Sa
NGC 4481,187.452450,64.033320,DRA,GX,14.75,1.230,Sab
NGC 4631,190.532850,32.542030,CVN,GX,9.47,14.454,SBcd
NGC 4627,190.499400,32.573590,CVN,GX,13.01,2.344,E
NGC 4693,191.788050,71.176210,DRA,GX,14.24,1.000,Sc
NGC 4707,192.094050,51.165370,CVN,GX,13.46,2.188,Sm
NGC 4857,194.326500,70.203420,DRA,GX,14.64,1.148,SABb
NGC 5144,200.725500,70.514470,UMI,GX,13.47,1.000,Sc
NGC 5238,203.677050,51.613680,CVN,GX,13.89,1.738,SABd
NGC 5243,204.062400,38.343940,CVN,GX,14.36,1.000,Sbc
NGC 5282,205.853700,30.069530,CVN,GX,14.96,0.661,E
NGC 5322,207.313500,60.190480,UMA,GX,11.05,5.623,E
NGC 5631,216.638700,56.582630,UMA,GX,12.48,1.950,S0
NGC 5620,215.668200,69.594640,UMI,GX,14.90,nan,E
NGC 5656,217.606200,35.320960,BOO,GX,13.14,1.259,Sab
NGC 5700,219.256500,48.544930,BOO,GX,15.12,0.977,SBb
NGC 5819,223.511850,73.131640,UMI,GX,14.35,0.955,Sbc
NGC 5876,227.381550,54.506470,BOO,GX,13.68,2.455,SBab
NGC 5971,233.903700,56.461680,DRA,GX,14.69,1.259,Sa
NGC 6071,240.246450,70.600870,UMI,GX,15.12,0.871,Sb
NGC 6146,246.293100,40.892700,HER,GX,13.51,1.660,E
NGC 6214,249.882900,66.039470,DRA,GX,14.25,0.955,Sb
NGC 6340,257.603700,72.304390,DRA,GX,11.97,3.020,S0-a
NGC 6361,259.671300,60.608130,DRA,GX,13.84,2.042,Sb
NGC 6365B,260.681400,62.173690,DRA,GX,16.28,1.122,Sd
