Name,RA,Dec,Con,OT,Mag,Diam,Other
IC 1027,217.452000,53.965030,BOO,GX,15.18,1.349,E
IC 1031,218.600100,48.037450,BOO,GX,15.45,0.794,E
IC 1032,218.662800,47.968340,BOO,GX,15.68,0.646,Sab
IC 1033,218.674050,47.937810,BOO,GX,15.02,1.047,E
IC 4459,218.634150,30.974620,BOO,GX,15.51,0.891,Sb
IC 4460,218.652300,30.279380,BOO,GX,15.66,0.550,Sa
IC 4496,220.977450,33.406570,BOO,GX,14.90,0.851,S0
IC 4500,221.148600,37.482450,BOO,GX,15.63,0.562,Sbc
IC 4504,221.654100,31.699230,BOO,GX,15.46,nan,S0
IC 4506,221.666400,33.401230,BOO,GX,15.55,0.490,S0
IC 4508,221.961450,31.764770,BOO,GX,15.55,0.759,S0-a
IC 4509,222.112800,31.791590,BOO,GX,14.88,0.832,Sb
IC 4515,222.777900,37.494840,BOO,GX,15.46,0.977,Sa
IC 1074,222.988800,51.264880,BOO,GX,15.02,0.912,Sbc
IC 4519,223.685550,37.412510,BOO,GX,15.63,0.891,S0-a
IC 4520,223.779300,33.724400,BOO,GX,15.42,0.513,Sb
IC 4528,225.136350,49.174370,BOO,GX,16.52,0.813,Sc
IC 1110,228.021300,67.362620,UMI,GX,14.79,1.259,Sa
IC 1111,229.003800,54.482330,BOO,GX,15.16,1.175,SABb
IC 4539,229.629750,32.392890,CRB,GX,15.87,0.550,SABb
IC 4542A,230.522550,33.148570,BOO,GX,15.14,1.047,S0-a
IC 4549,232.311000,32.825500,BOO,GX,15.55,0.692,Sb
IC 4557,233.653950,39.728910,BOO,GX,15.80,0.513,Sbc
IC 4563,234.015450,39.831470,BOO,GX,14.94,1.072,S0-a
IC 4562A,234.011700,43.503440,BOO,GX,15.69,0.631,E
IC 4562,233.987550,43.493160,BOO,GX,13.86,1.175,E
IC 4565,234.146400,43.425050,BOO,GX,14.98,0.813,Sc
IC 4564,234.112800,43.518810,BOO,GX,14.46,1.202,Sc
IC 1152,239.180550,48.095000,HER,GX,14.25,1.148,E
IC 1208,243.949650,36.527300,CRB,GX,15.09,1.259,S0-a
IC 4612,248.456850,39.263190,HER,GX,15.12,1.000,S0-a
IC 1223,248.926950,49.220530,HER,GX,15.32,0.813,Sb
IC 4614,249.446550,36.114990,HER,GX,15.19,0.776,Sa
IC 1235,253.015050,63.115760,DRA,GX,15.19,0.759,Sc
IC 1241,255.367500,63.691110,DRA,GX,14.37,1.175,SBc
IC 1244,257.640300,36.303460,HER,GX,14.52,1.122,E
IC 1254,257.889300,72.401980,DRA,GX,15.11,0.912,Sb
IC 1245,258.152400,38.020400,HER,GX,14.69,1.862,S0
IC 4645,258.679800,43.104140,HER,GX,16.03,0.575,Scd
IC 1249,258.729150,35.520500,HER,GX,14.83,nan,Sbc
IC 1261,260.858700,71.262810,DRA,GX,15.70,0.851,E
IC 1259,261.852900,58.516930,DRA,GX,15.23,0.912,E-S0
IC 1258,261.822450,58.485480,DRA,GX,14.51,0.912,Sa
IC 1260,261.882150,58.475830,DRA,GX,15.86,0.417,S0-a
IC 4669,266.803950,61.434200,DRA,GX,15.36,0.603,SBb
IC 4242,201.170700,31.026280,CVN,GX,16.18,0.575,SBb
IC 4535,227.173350,37.570280,BOO,GX,16.25,0.537,SBb
IC 4094,195.494100,37.795020,CVN,GX,16.43,0.437,Sc
IC 4114,195.674400,40.104550,CVN,GX,16.67,0.457,E
IC 4278,202.614450,47.247240,CVN,GX,17.37,0.437,SBc
IC 3668,190.387200,41.123990,CVN,GX,13.23,nan,Scd
IC 926,205.913700,55.631480,UMA,GX,17.46,0.355,E
IC 929,205.939950,55.646460,UMA,GX,17.10,0.407,E
IC 938,206.130300,55.627320,UMA,GX,16.50,0.759,Sab
IC 2614,165.390900,38.803740,UMA,GX,16.50,nan,SBab
IC 3800,192.113550,36.575330,CVN,GX,16.55,0.537,E
IC 3861,193.461750,38.281930,CVN,GX,16.54,0.447,SBb
IC 3945,194.623500,39.935850,CVN,GX,16.07,nan,Sc
IC 3952,194.717250,38.869520,CVN,GX,16.78,0.525,Sbc
IC 4018,194.989350,40.488700,CVN,GX,17.01,nan,E
IC 4031,195.064500,39.144970,CVN,GX,16.42,nan,Sb
IC 4061,195.239100,39.583140,CVN,GX,15.96,nan,E
IC 4105,195.579150,38.271270,CVN,GX,16.47,0.479,E
IC 4169,196.302150,38.773580,CVN,GX,16.41,0.513,E
IC 3911,194.040150,35.639270,CVN,GX,18.43,0.501,E
IC 4061,195.242100,39.583840,CVN,GX,17.01,0.479,E
IC 2201,114.070050,33.122710,GEM,GX,14.90,1.148,Sa
IC 2190,112.476150,37.451780,AUR,GX,14.70,0.933,Sbc
IC 472,115.959750,49.614220,LYN,GX,14.30,1.622,Sb
IC 2203,115.140300,34.229860,GEM,GX,14.69,0.891,SBc
IC 2207,117.462000,33.962190,GEM,GX,15.11,1.698,SBc
IC 2214,119.974200,33.290540,LYN,GX,14.53,0.912,SBab
IC 2387,129.641700,30.798670,CNC,GX,14.75,1.175,Sc
IC 2421,133.590000,32.680850,CNC,GX,13.97,1.413,Sc
IC 2428,135.811200,30.591370,CNC,GX,14.65,1.622,Sc
IC 2461,139.991700,37.191220,LYN,GX,14.64,2.399,Sb
IC 2473,141.847950,30.440780,LEO,GX,14.72,1.072,Sbc
IC 2604,162.354450,32.772750,LMI,GX,14.76,1.175,SBm
IC 2735,170.266200,34.344030,UMA,GX,15.10,1.175,Sab
IC 2933,173.553000,34.312510,UMA,GX,14.95,1.175,SBab
IC 2928,173.374800,34.316240,UMA,GX,14.76,0.912,SABb
IC 2943,174.176250,54.846050,UMA,GX,15.18,0.407,Sa
IC 2973,178.462500,33.365150,UMA,GX,14.48,1.413,SBcd
IC 2979,179.226000,32.158830,UMA,GX,14.63,0.851,S0
IC 749,179.641800,42.734030,UMA,GX,12.85,2.138,Sc
IC 2978,179.096400,32.038400,UMA,GX,15.47,1.000,SBcd
IC 3726,191.177400,40.678950,CVN,GX,15.34,1.318,Sc
IC 3852,193.264200,35.773430,CVN,GX,16.09,1.096,Scd
IC 4064,195.277950,39.841460,CVN,GX,14.33,1.413,S0
IC 4144,195.958650,36.943400,CVN,GX,15.91,0.955,Sb
IC 852,196.903200,60.157220,UMA,GX,14.76,1.175,E-S0
IC 4189,196.514850,35.980320,CVN,GX,14.44,1.259,Sc
IC 861,198.780750,34.328810,CVN,GX,15.58,0.832,S0-a
IC 883,200.147400,34.139330,CVN,GX,14.82,0.794,Sm
IC 4263,202.138650,46.927160,CVN,GX,15.25,1.698,SBcd
IC 4302,203.899650,33.479720,CVN,GX,15.89,1.349,Sc
IC 902,204.005100,49.960790,UMA,GX,14.49,2.188,Sb
IC 4304,203.991150,33.430070,CVN,GX,14.66,1.318,Sab
IC 4336,207.680700,39.706810,CVN,GX,14.76,1.380,Sb
IC 996,214.342050,57.629920,UMA,GX,14.71,1.349,Sbc
IC 995,214.129500,57.810240,UMA,GX,14.62,1.660,Sd
IC 4447,217.324950,30.832210,BOO,GX,14.78,0.813,S0-a
IC 1057,221.454450,50.394070,BOO,GX,14.40,1.514,Sb
IC 4505,221.638950,33.408640,BOO,GX,14.80,1.122,E-S0
IC 1099,226.727700,56.509030,DRA,GX,14.70,1.122,Sc
IC 4567,234.305100,43.298000,BOO,GX,13.64,1.349,Sc
IC 1144,237.840300,43.417680,HER,GX,14.71,0.741,E-S0
IC 1221,248.673450,46.392140,HER,GX,14.65,1.000,Sc
IC 1248,257.917500,59.995590,DRA,GX,14.77,0.813,Sc
IC 1259,261.861750,58.516560,DRA,GX,14.11,1.122,E-S0
IC 1069,222.693900,54.411210,BOO,GX,14.88,1.479,S0
IC 1526,0.381150,11.346150,PEG,GX,15.09,0.741,Sc
IC 5377,0.522300,16.590310,PEG,GX,15.56,0.912,IAB
IC 5379,0.669450,16.600280,PEG,GX,16.18,0.550,Sc
IC 7,4.721700,10.594710,PSC,GX,14.73,0.891,S0
IC 1540,4.953150,23.772610,AND,GX,14.92,0.977,SBb
IC 1541,5.008050,21.999670,AND,GX,15.57,0.724,S0
IC 1542,5.171700,22.592320,AND,GX,15.39,0.537,
IC 1548,5.479950,22.006420,AND,GX,15.64,0.676,E
IC 31,8.602650,12.268490,PSC,GX,15.62,1.148,Sab
IC 35,9.416100,10.357970,PSC,GX,15.02,0.912,Sc
IC 45,10.593300,29.698570,AND,GX,15.26,1.122,Sbc
IC 46,10.741500,27.253500,AND,GX,14.58,0.794,E-S0
IC 1583,11.792850,23.073810,AND,GX,15.43,0.603,S0-a
IC 1585,11.809500,23.053530,AND,GX,15.31,0.759,S0
IC 1586,11.984550,22.372920,AND,GX,14.70,nan,
IC 57,13.702350,11.841110,PSC,GX,15.48,1.023,S0
IC 1596,13.678350,21.522640,PSC,GX,15.00,1.862,Sab
IC 64,14.851650,27.059150,PSC,GX,15.10,1.023,S0
IC 75,16.798350,10.836810,PSC,GX,15.16,0.661,Sb
IC 1698,21.342150,14.838740,PSC,GX,14.82,1.862,S0
IC 107,21.305250,14.872450,PSC,GX,15.25,0.912,Sc
IC 112,21.512550,11.442970,PSC,GX,14.17,0.724,Sd
IC 1701,21.460200,18.184390,PSC,GX,15.30,0.794,E
IC 1704,21.789750,14.776260,PSC,GX,14.40,1.072,Sc
IC 115,21.726750,19.214360,PSC,GX,15.18,0.759,E
IC 1715,23.392200,12.585540,PSC,GX,14.70,0.646,I
IC 152,26.005800,13.074180,PSC,GX,16.20,0.407,SBcd
IC 154,26.317950,10.649420,PSC,GX,14.83,1.175,Sb
IC 162,27.222750,10.521580,PSC,GX,14.40,1.318,S0
IC 163,27.312750,20.711100,ARI,GX,13.96,1.622,SBd
IC 1730,27.491400,22.012220,ARI,GX,15.64,0.741,S?
IC 1731,27.551550,27.195970,TRI,GX,14.28,1.445,SABc
IC 1736,27.721500,18.302400,ARI,GX,15.19,1.047,Sbc
IC 167,27.785550,21.912810,ARI,GX,13.63,1.622,Sc
IC 1742,28.309200,22.721360,ARI,GX,15.39,0.676,Sc
IC 1748,29.036850,17.641220,ARI,GX,15.01,0.692,Sbc
IC 1753,29.330400,28.589220,TRI,GX,14.94,0.832,E-S0
IC 1752,29.314350,28.613390,TRI,GX,16.36,0.617,
IC 180,30.001650,23.604330,ARI,GX,15.30,0.832,Sb
IC 181,30.009900,23.658500,ARI,GX,15.91,0.562,
IC 190,30.530250,23.549890,ARI,GX,15.03,nan,E
IC 189,30.470400,23.551580,ARI,GX,15.11,0.776,SBc
IC 192,30.634950,16.014140,ARI,GX,14.89,0.955,S0
IC 1777,31.536450,15.209530,ARI,GX,15.40,0.912,E
IC 1780,31.713000,14.721910,ARI,GX,15.57,0.646,S0-a
IC 212,33.408150,16.594080,ARI,GX,15.75,0.794,Sbc
IC 1790,34.407450,12.508890,ARI,GX,15.71,0.832,Sc
IC 1794,35.375700,15.761640,ARI,GX,15.04,0.933,S0-a
IC 221,35.670450,28.257030,TRI,GX,13.81,1.549,Sc
IC 1797,36.366150,20.395280,ARI,GX,15.25,0.977,SBb
IC 227,37.015050,28.175330,TRI,GX,15.39,1.995,E
IC 1801,37.053150,19.583310,ARI,GX,14.73,1.175,Sb
IC 226,36.940950,28.209220,TRI,GX,15.51,0.813,E
IC 1807,37.629300,22.949610,ARI,GX,15.58,0.562,E
IC 1809,37.918050,22.917220,ARI,GX,14.95,0.851,SBab
IC 235,38.211600,20.641250,ARI,GX,14.89,0.389,
IC 1817,38.456850,11.203420,ARI,GX,16.43,0.490,Sd
IC 238,38.844450,12.837670,ARI,GX,14.13,1.380,S0
IC 1821,39.106050,13.780440,ARI,GX,15.65,nan,
IC 248,40.357500,17.812170,ARI,GX,14.35,0.977,Sa
IC 1832,40.490250,19.030170,ARI,GX,15.17,0.741,S0
IC 1835,40.954650,14.889420,ARI,GX,15.60,0.724,E
IC 1838,41.179050,19.455030,ARI,GX,15.17,0.631,Sc
IC 1839,41.178750,15.240060,ARI,GX,15.26,0.977,Sbc
IC 1842,41.347500,11.458060,ARI,GX,15.61,1.072,Sa
IC 1841,41.400900,18.928940,ARI,GX,15.40,0.646,SBb
IC 1847,41.973600,14.505220,ARI,GX,15.90,0.562,
IC 1846,41.931600,13.255250,ARI,GX,15.29,0.813,E
IC 1854,42.336150,19.303970,ARI,GX,15.38,0.525,S0
IC 1857,42.412050,14.619810,ARI,GX,15.10,0.794,Sab
IC 1861,43.279050,25.490330,ARI,GX,14.52,1.288,S0
IC 279,45.300900,16.209190,ARI,GX,15.48,0.537,Sbc
IC 1890,47.493600,19.208140,ARI,GX,15.63,1.023,S0
IC 1894,47.605950,19.606530,ARI,GX,15.73,0.776,S0
IC 1977,55.188000,17.741170,TAU,GX,14.72,0.851,Sb
IC 2016,60.499500,20.240420,TAU,GX,15.92,0.513,S0
IC 358,60.928500,19.894850,TAU,GX,15.20,1.175,S0
IC 357,60.933300,22.159030,TAU,GX,14.60,0.933,SBb
IC 359,63.118050,27.701810,TAU,GX,15.39,1.288,E
IC 374,68.136300,16.634190,TAU,GX,15.81,0.229,S0-a
IC 2180,107.831550,26.371530,GEM,GX,14.96,0.891,Sab
IC 2181,108.292950,18.996060,GEM,GX,14.86,1.023,Sab
IC 2187,110.680500,21.483360,GEM,GX,15.10,nan,E
IC 2198,113.546400,23.966280,GEM,GX,15.30,0.646,E
IC 2308,125.188500,19.362330,CNC,GX,15.70,0.631,Sab
IC 2466,140.937450,24.518350,LEO,GX,15.46,0.832,E-S0
IC 545,144.022050,24.949130,LEO,GX,15.06,0.550,Sab
IC 2590,159.069150,26.962330,LEO,GX,14.73,0.977,S0
IC 668,166.664850,15.040890,LEO,GX,15.37,0.661,Sa
IC 2951,175.852200,19.749800,LEO,GX,14.49,1.549,Sa
IC 3049,183.390300,14.480470,COM,GX,15.66,0.912,Sm
IC 3073,183.898650,13.619710,COM,GX,15.15,0.871,I
IC 3105,184.390500,12.387800,VIR,GX,14.81,1.549,I
IC 3128B,184.660500,11.735010,VIR,GX,18.13,0.324,Sb
IC 3213,185.531700,23.869660,COM,GX,15.50,nan,E-S0
IC 3416,187.396350,10.793340,VIR,GX,15.38,0.955,I
IC 3492,188.332500,12.853520,VIR,GX,15.12,0.692,E
IC 3528,188.733000,15.565630,COM,GX,15.45,0.331,SABb
IC 3658,190.335750,14.700620,COM,GX,15.23,1.349,E
IC 810,190.537950,12.596830,VIR,GX,14.26,1.622,S0-a
IC 3720,191.197500,12.064700,VIR,GX,14.98,2.344,E
IC 4466,219.200550,18.343800,BOO,GX,15.60,1.000,S0-a
IC 1038,220.026750,13.385780,BOO,GX,15.63,0.550,
IC 1053,221.430150,16.946920,BOO,GX,15.17,0.550,Sb
IC 1168,240.982050,14.902540,SER,GX,15.41,1.318,E
IC 1199,242.643150,10.040420,SER,GX,14.54,1.202,Sbc
IC 1584,11.827350,27.827370,AND,GX,15.02,1.380,SABb
IC 4624,252.889800,17.448720,HER,GX,16.08,0.468,
IC 187,30.378300,26.480920,TRI,GX,13.84,2.239,Sa
IC 1255,260.772600,12.695410,OPH,GX,14.15,0.977,Sb
IC 1268,267.664050,17.209270,HER,GX,15.21,0.661,Sc
IC 1269,268.024650,21.569130,HER,GX,13.45,1.318,Sbc
IC 4676,270.720900,11.823100,OPH,GX,15.72,0.575,
IC 4691,272.190000,11.829310,OPH,GX,15.41,1.000,E
IC 5080,315.637800,19.213550,DEL,GX,15.32,nan,E
IC 5083,315.964500,11.763720,EQU,GX,15.30,nan,S0
IC 1359,317.179350,12.484250,DEL,GX,14.73,1.175,Sab
IC 5119,323.482650,21.837890,PEG,GX,15.26,0.813,Sa
IC 1394,325.054350,14.632920,PEG,GX,14.80,1.230,E
IC 5144,328.585800,15.044090,PEG,GX,15.87,0.617,SABb
IC 5145,328.596000,15.156780,PEG,GX,14.49,1.622,Sab
IC 1420,330.631650,19.750320,PEG,GX,14.35,1.318,Scd
IC 5160,330.770100,10.924890,PEG,GX,15.47,0.933,S0
IC 1427,330.896400,15.106780,PEG,GX,15.19,1.148,E
IC 5431,338.503200,23.338610,PEG,GX,15.11,0.724,S0-a
IC 5233,339.137100,25.763140,PEG,GX,14.86,0.912,Sbc
IC 5243,340.352250,23.375100,PEG,GX,14.79,0.741,Sbc
IC 5253,341.371050,21.807680,PEG,GX,15.84,0.891,S0-a
IC 5254,341.502150,21.125610,PEG,GX,15.70,0.676,Sc
IC 5258,342.881550,23.080530,PEG,GX,14.24,1.000,E-S0
IC 5274,344.615250,18.918750,PEG,GX,15.20,0.891,S0
IC 5276,344.665650,18.819860,PEG,GX,15.28,0.832,S0-a
IC 1472,347.278050,17.259140,PEG,GX,15.21,1.000,S0-a
IC 5292,348.446400,13.687420,PEG,GX,15.20,0.676,Sc
IC 5293,348.685800,25.140610,PEG,GX,15.74,0.708,
IC 5296,348.932400,25.094530,PEG,GX,15.57,0.794,Sb
IC 5297,348.993300,25.025200,PEG,GX,15.82,0.575,
IC 5298,349.002900,25.556720,PEG,GX,15.11,0.794,SBc
IC 1478,349.558200,10.298170,PEG,GX,14.61,1.288,Sb
IC 5314,350.285700,19.311110,PEG,GX,15.56,0.676,E
IC 5315,350.325900,25.385420,PEG,GX,14.69,0.912,E
IC 5317,350.869500,21.163530,PEG,GX,15.04,0.813,S0
IC 5331,353.353350,21.130030,PEG,GX,14.96,1.230,Sab
IC 5329,353.290050,21.237300,PEG,GX,15.50,1.380,Sc
IC 5337,354.104250,21.150640,PEG,GX,15.47,0.955,Sbc
IC 5338,354.127500,21.147250,PEG,GX,15.00,1.259,E
IC 5346,355.276350,24.949830,PEG,GX,16.12,0.603,
IC 5347,355.402800,24.885860,PEG,GX,15.85,0.724,
IC 1513,358.372500,11.317560,PEG,GX,15.08,1.096,Sab
IC 1519,359.284950,12.457580,PEG,GX,15.95,0.631,E-S0
IC 1518,359.275500,12.465080,PEG,GX,15.97,0.501,S0
IC 3231,185.681250,25.639800,COM,GX,nan,0.661,Sc
IC 4070,195.430350,19.301860,COM,GX,16.21,0.575,SBb
IC 4074,195.454050,19.008780,COM,GX,16.90,0.589,Sbc
IC 3207,185.467800,24.354540,COM,GX,16.36,0.794,Sab
IC 3242,185.793600,26.249070,COM,GX,16.48,0.631,Sb
IC 3293,186.222900,17.432470,COM,GX,16.31,0.692,SBbc
IC 3321,186.442350,26.082370,COM,GX,16.64,0.708,E
IC 2771,170.616900,12.519340,LEO,GX,18.11,0.282,
IC 3502,188.426550,26.617450,COM,GX,17.47,0.759,SBm
IC 5378,0.657450,16.648100,PEG,GX,14.90,nan,
IC 3142,184.764600,13.981400,COM,GX,15.40,nan,
IC 3147,184.824600,12.017200,VIR,GX,nan,nan,
IC 803,189.904200,16.588100,COM,GX,nan,nan,
IC 960,208.998300,17.505800,BOO,GX,15.30,nan,
IC 2338,125.886000,21.338080,CNC,GX,15.41,0.550,SBc
IC 2339,125.892600,21.347720,CNC,GX,14.78,0.891,Sc
IC 3199,185.440050,10.595620,VIR,GX,15.04,1.000,SBab
IC 3187,185.227650,11.161840,VIR,GX,15.51,0.692,Sbc
IC 3284,186.156450,10.839070,VIR,GX,15.30,0.550,SBab
IC 3173,185.125800,11.340930,VIR,GX,15.32,0.724,Sa
IC 3188,185.229600,11.008850,VIR,GX,14.87,0.759,Sc
IC 1236,254.623350,20.041500,HER,GX,14.24,1.175,Sc
IC 909,205.213200,24.473250,BOO,GX,14.83,0.724,Sa
IC 3481A,188.236500,11.390080,VIR,GX,14.44,0.692,E
IC 557,146.010000,10.988150,LEO,GX,14.72,1.096,SBab
IC 3060,183.758700,12.547110,VIR,GX,14.87,0.724,Sab
IC 3631,189.950100,12.973940,VIR,GX,14.22,1.047,S0-a
IC 3157,184.949700,12.421960,VIR,GX,15.10,0.955,S0
IC 666,165.311700,10.481150,LEO,GX,15.23,0.589,S0-a
IC 3147,184.827750,12.018170,VIR,GX,16.28,0.513,S0-a
IC 3107,184.445550,10.844660,VIR,GX,14.33,1.259,Sbc
IC 3029,182.674500,13.331230,COM,GX,14.86,1.259,SBc
IC 1645,18.114000,15.750010,PSC,GX,15.41,0.871,E
IC 3127,184.646700,11.870370,VIR,GX,15.38,0.513,Sc
IC 3024,182.549700,12.325620,VIR,GX,15.11,0.912,Sab
IC 2629,168.153900,12.104850,LEO,GX,16.20,0.708,Sa
IC 3467,188.102400,11.787700,VIR,GX,15.37,0.955,SABc
IC 3017,182.353950,13.574580,COM,GX,15.89,0.661,Sab
IC 3142,184.771200,13.981010,COM,GX,15.21,0.851,IAB
IC 3308,186.325950,26.715180,COM,GX,15.61,0.589,Sd
IC 3355,186.713550,13.174620,VIR,GX,15.38,1.096,I
IC 3418,187.432650,11.403700,VIR,GX,14.37,1.318,IB
IC 3475,188.170050,12.771010,VIR,GX,14.09,1.549,E
IC 3583,189.181800,13.258870,VIR,GX,13.01,1.047,IB
IC 3647,190.220700,10.476220,VIR,GX,15.13,1.349,I
IC 4582,236.413800,28.088520,CRB,GX,14.83,1.202,SBbc
IC 2268,124.527300,24.796440,CNC,GX,15.56,0.380,E
IC 591,151.865400,12.274500,LEO,GX,14.44,0.933,SBc
IC 3023,182.507400,14.366630,COM,GX,15.92,1.047,I
IC 3471,188.095050,16.018850,COM,GX,15.49,1.000,I
IC 3435,187.666050,15.129770,COM,GX,15.20,1.349,S0
IC 3652,190.243950,11.184470,VIR,GX,14.31,0.977,E
IC 3665,190.444650,11.488390,VIR,GX,15.09,0.813,I
IC 4051,195.226950,28.007520,COM,GX,14.22,1.202,E
IC 3344,186.634950,13.578750,COM,GX,15.52,0.794,E
IC 3457,187.963950,12.656860,VIR,GX,14.84,1.000,E
IC 2955,176.266200,19.620500,LEO,GX,15.22,0.380,E-S0
IC 2341,125.922600,21.434870,CNC,GX,14.71,1.175,E-S0
IC 3101,184.331850,11.943480,VIR,GX,15.76,0.631,E
IC 779,184.911450,29.883100,COM,GX,14.96,0.955,S?
IC 3239,185.790000,11.725990,VIR,GX,16.16,0.776,Scd
IC 3066,183.818550,13.473480,COM,GX,15.72,0.977,Sc
IC 3341,186.598050,27.745610,COM,GX,16.98,0.468,I
IC 3520,188.632500,13.503710,COM,GX,15.80,0.851,Sd
IC 3446,187.845750,11.492550,VIR,GX,15.54,0.617,I
IC 3742,191.382900,13.332100,COM,GX,14.13,1.023,SBc
IC 3586,189.228600,12.520060,VIR,GX,14.52,1.148,S0
IC 842,195.165000,29.019330,COM,GX,14.72,1.148,SBbc
IC 4021,195.061350,28.041280,COM,GX,15.70,0.398,E
IC 3019,182.342850,13.992430,COM,GX,13.98,1.259,E
IC 3021,182.477250,13.049870,VIR,GX,15.53,1.288,SABm
IC 3099,184.288650,12.453910,VIR,GX,14.98,1.862,Sc
IC 3258,185.934900,12.477500,VIR,GX,13.78,1.349,IB
IC 800,188.486100,15.354720,COM,GX,13.75,1.514,Sc
IC 3635,190.055700,12.874810,VIR,GX,15.30,0.851,S?
IC 4088,195.430800,29.044540,COM,GX,14.72,1.445,SABa
IC 5104,320.371800,21.242090,PEG,GX,14.43,1.479,Sab
IC 480,118.846650,26.742700,GEM,GX,14.98,1.738,Sbc
IC 3074,183.942150,10.699510,VIR,GX,14.82,0.339,SBd
IC 3365,186.797700,15.897090,COM,GX,14.30,0.871,I
IC 3094,184.233450,13.625400,COM,GX,14.53,0.537,Sab
IC 851,197.142900,21.049870,COM,GX,14.32,1.122,Sc
IC 3328,186.491250,10.053760,VIR,GX,14.38,0.871,E-S0
IC 5378,0.658050,16.643810,PEG,GX,15.09,0.550,Sbc
IC 1543,5.231100,21.866190,AND,GX,14.40,0.794,Sbc
IC 1706,21.879300,14.819760,PSC,GX,15.74,0.501,SBcd
IC 1764,30.097350,24.580560,ARI,GX,14.55,1.202,Sb
IC 193,30.628950,11.093110,ARI,GX,14.46,1.349,Sc
IC 196,30.957600,14.739090,ARI,GX,14.10,2.455,Sab
IC 43,10.591950,29.641610,AND,GX,13.96,1.259,SABc
IC 1711,22.730250,17.188460,PSC,GX,14.68,2.512,Sb
IC 156,26.371800,10.552810,PSC,GX,14.92,1.514,Sa
IC 255,41.763300,16.287970,ARI,GX,15.90,0.589,SABb
IC 355,58.442850,19.973860,TAU,GX,15.47,0.676,Sc
IC 267,43.459500,12.849200,ARI,GX,13.88,1.862,Sb
IC 454,102.776100,12.922030,GEM,GX,14.50,1.698,SBab
IC 486,120.087450,26.613500,GEM,GX,14.65,0.871,SBa
IC 2219,120.652200,27.437500,CNC,GX,14.44,1.175,Sc
IC 493,121.864950,25.133770,CNC,GX,14.79,0.813,Sb
IC 2409,132.102750,18.331090,CNC,GX,14.36,0.912,Sa
IC 2454,139.007400,17.820720,CNC,GX,14.54,0.977,Sa
IC 568,147.784650,15.730450,LEO,GX,14.86,1.072,Sb
IC 576,148.779300,11.039540,LEO,GX,15.58,0.589,S0-a
IC 2551,152.667900,24.414130,LEO,GX,14.68,0.759,Sa
IC 620,158.386050,11.875580,LEO,GX,16.38,0.537,Sb
IC 2804,171.232200,13.222090,LEO,GX,15.11,0.871,Sb
IC 700,172.313850,20.583270,LEO,GX,14.10,0.933,S?
IC 3025,182.596350,10.188550,VIR,GX,14.94,0.724,E-S0
IC 3033,182.791500,13.587570,COM,GX,15.10,1.023,Sd
IC 3039,183.135600,12.309940,VIR,GX,15.09,0.912,SBbc
IC 3298,186.265650,17.015870,COM,GX,15.26,1.288,SBcd
IC 3608,189.655500,10.475890,VIR,GX,14.70,3.311,Sb
IC 3626,189.881850,25.677380,COM,GX,16.02,0.537,SBc
IC 860,198.764700,24.618820,COM,GX,14.50,0.955,SBab
IC 857,198.459150,17.076210,COM,GX,14.53,0.977,Sb
IC 4230,200.496600,26.733860,COM,GX,15.04,1.175,Sa
IC 897,203.483850,17.712820,COM,GX,15.43,1.259,Sbc
IC 905,205.012200,23.143020,BOO,GX,14.93,0.871,E
IC 4322,205.933950,25.392160,BOO,GX,15.41,0.692,E-S0
IC 949,208.069800,22.521570,BOO,GX,15.16,1.259,Sd
IC 987,212.882850,19.172260,BOO,GX,15.46,0.617,SBb
IC 4397,214.494600,26.412630,BOO,GX,14.09,1.072,Sbc
IC 1017,217.030050,25.868760,BOO,GX,14.55,1.072,S0
IC 1036,219.594900,18.111250,BOO,GX,15.78,0.575,Sb
IC 4487,220.467450,18.577030,BOO,GX,15.70,0.676,Sbc
IC 4517,223.646250,23.643270,BOO,GX,15.32,1.122,SBb
IC 1076,223.748400,18.037370,BOO,GX,14.24,0.912,SBb
IC 4568,235.032150,28.152270,CRB,GX,15.22,nan,Sb
IC 4574,235.496850,28.240300,CRB,GX,15.86,0.631,SBa
IC 4688,272.049750,11.712160,OPH,GX,14.50,1.288,Sc
IC 4697,273.112350,25.427160,HER,GX,15.03,0.871,Sab
IC 5172,332.481300,12.818080,PEG,GX,15.94,0.708,Sbc
IC 1461,344.643000,15.172740,PEG,GX,15.01,0.603,Sc
IC 5284,346.692750,19.122080,PEG,GX,14.99,1.072,Sa
IC 5285,346.745550,22.936470,PEG,GX,14.05,1.318,S0-a
IC 1508,356.479350,12.061880,PEG,GX,13.97,0.759,Scd
IC 3597,189.352650,23.864050,COM,GX,16.72,0.813,SBc
IC 3449,187.845750,25.913980,COM,GX,17.24,0.309,SBc
IC 1168B,21.606300,19.191880,PSC,GX,12.00,nan,
IC 1798,36.564600,13.430790,ARI,GX,11.84,nan,
IC 3332,186.521400,25.279700,COM,GX,13.41,nan,
IC 3389,187.098000,27.845010,COM,GX,18.11,0.324,
IC 4119,195.813150,19.232740,COM,GX,18.18,0.437,
IC 5299,349.079700,20.855790,PEG,GX,11.30,nan,
IC 3304,186.298950,25.423640,COM,GX,18.61,0.245,
IC 3864,193.551150,18.951450,COM,GX,18.57,0.229,
IC 3907,194.076000,18.784090,COM,GX,17.51,0.457,
